0.0 -0.08004270767353637
5.0 -0.4730852957831436
10.0 -0.8897237044894333
15.0 -1.2812415851167471
20.0 -1.6210434585544082
25.0 -1.9074293545447427
30.0 -2.2142924858483672
35.0 -2.516159193292104
40.0 -2.6927827289714212
45.0 -2.8660544502454575
50.0 -3.011236460089955
55.0 -3.109676532903209
60.0 -3.181135496885354
